panel_id,image,box_index,class_id,class_name,osd_area_ratio,osd_pixels,threshold
P1,A2_B1_P1_2022-06-03_IR1_00161,0,0,core_iron,0.0068,70,0.3
P1,A2_B1_P1_2022-06-03_IR1_00161,1,1,epoxy_surface,0.0144,97,0.3
P1,A2_B1_P1_2022-06-03_IR1_00161,6,1,epoxy_surface,0.0099,63,0.3
P1,A2_B1_P1_2022-06-03_IR1_00161,7,1,epoxy_surface,0.0111,88,0.3
P1,A2_B1_P1_2022-06-03_IR1_00162,1,1,epoxy_surface,0.0117,75,0.3
P1,A2_B1_P1_2022-06-03_IR1_00162,3,0,core_iron,0.0076,70,0.3
P1,A2_B1_P1_2022-06-03_IR1_00162,4,1,epoxy_surface,0.0119,88,0.3
P1,A2_B1_P1_2022-06-03_IR1_00162,5,1,epoxy_surface,0.0182,94,0.3
P1,A2_B1_P1_2022-06-03_IR1_00163,1,0,core_iron,0.0040,33,0.3
P1,A2_B1_P1_2022-06-03_IR1_00163,2,1,epoxy_surface,0.0127,53,0.3
P1,A2_B1_P1_2022-06-03_IR1_00163,3,1,epoxy_surface,0.0102,67,0.3
P1,A2_B1_P1_2022-06-03_IR1_00163,4,1,epoxy_surface,0.0133,90,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,0,2,mold_tr_contact,0.0112,13,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,1,1,epoxy_surface,0.0078,69,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,2,1,epoxy_surface,0.0165,137,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,4,1,epoxy_surface,0.0129,65,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,5,2,mold_tr_contact,0.0145,17,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,6,0,core_iron,0.0069,80,0.3
P1,A2_B1_P1_2022-06-03_IR1_00164,7,2,mold_tr_contact,0.0009,1,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,0,1,epoxy_surface,0.0104,67,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,1,2,mold_tr_contact,0.0121,12,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,2,1,epoxy_surface,0.0133,107,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,3,2,mold_tr_contact,0.0110,13,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,4,0,core_iron,0.0067,78,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,5,2,mold_tr_contact,0.0125,15,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,6,2,mold_tr_contact,0.0155,18,0.3
P1,A2_B1_P1_2022-06-03_IR1_00165,7,1,epoxy_surface,0.0086,82,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,0,2,mold_tr_contact,0.0166,18,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,1,0,core_iron,0.0065,92,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,2,2,mold_tr_contact,0.0018,2,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,4,2,mold_tr_contact,0.0154,20,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,5,1,epoxy_surface,0.0094,76,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,6,1,epoxy_surface,0.0095,109,0.3
P1,A2_B1_P1_2022-06-03_IR1_00166,7,1,epoxy_surface,0.0178,109,0.3
P1,A3_B2_P1_2022-06-17_IR1_00001,0,1,epoxy_surface,0.0119,73,0.3
P1,A3_B2_P1_2022-06-17_IR1_00001,1,2,mold_tr_contact,0.0385,29,0.3
P1,A3_B2_P1_2022-06-17_IR1_00001,4,0,core_iron,0.0046,29,0.3
P1,A3_B2_P1_2022-06-17_IR1_00001,5,1,epoxy_surface,0.0145,71,0.3
P1,A3_B2_P1_2022-06-17_IR1_00001,6,1,epoxy_surface,0.0129,42,0.3
P1,A3_B2_P1_2022-06-17_IR1_00002,0,1,epoxy_surface,0.0048,60,0.3
P1,A3_B2_P1_2022-06-17_IR1_00002,1,1,epoxy_surface,0.0031,47,0.3
P1,A3_B2_P1_2022-06-17_IR1_00002,2,1,epoxy_surface,0.0137,165,0.3
P1,A3_B2_P1_2022-06-17_IR1_00003,0,1,epoxy_surface,0.0115,195,0.3
P1,A3_B2_P1_2022-06-17_IR1_00003,1,1,epoxy_surface,0.0126,205,0.3
P1,A3_B2_P1_2022-06-17_IR1_00003,2,1,epoxy_surface,0.0042,107,0.3
P1,A3_B2_P1_2022-06-17_IR1_00005,0,1,epoxy_surface,0.0069,171,0.3
P1,A3_B2_P1_2022-06-17_IR1_00005,1,1,epoxy_surface,0.0104,196,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,0,2,mold_tr_contact,0.0139,37,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,1,1,epoxy_surface,0.0096,120,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,2,2,mold_tr_contact,0.0198,35,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,3,0,core_iron,0.0031,39,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,4,2,mold_tr_contact,0.0044,12,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,5,2,mold_tr_contact,0.0072,22,0.3
P1,A3_B2_P1_2022-06-17_IR1_00006,6,1,epoxy_surface,0.0105,106,0.3
P1,A3_B2_P1_2022-06-17_IR1_00007,0,2,mold_tr_contact,0.0051,40,0.3
P1,A3_B2_P1_2022-06-17_IR1_00007,2,0,core_iron,0.0116,202,0.3
P1,A3_B2_P1_2022-06-17_IR1_00007,3,2,mold_tr_contact,0.0156,123,0.3
P1,A3_B2_P1_2022-06-17_IR1_00009,0,0,core_iron,0.0114,178,0.3
P1,A3_B2_P1_2022-06-17_IR1_00009,1,2,mold_tr_contact,0.0124,41,0.3
P1,A3_B2_P1_2022-06-17_IR1_00009,2,2,mold_tr_contact,0.0052,59,0.3
P1,A3_B2_P1_2022-06-17_IR1_00010,0,2,mold_tr_contact,0.0151,136,0.3
P1,A3_B2_P1_2022-06-17_IR1_00010,1,2,mold_tr_contact,0.0041,42,0.3
P1,A3_B2_P1_2022-06-17_IR1_00010,2,0,core_iron,0.0124,193,0.3
P1,A3_B2_P1_2022-06-17_IR1_00011,0,2,mold_tr_contact,0.0037,49,0.3
P1,A3_B2_P1_2022-06-17_IR1_00011,1,2,mold_tr_contact,0.0148,116,0.3
P1,A3_B2_P1_2022-06-17_IR1_00011,2,2,mold_tr_contact,0.0178,160,0.3
P1,A3_B2_P1_2022-06-17_IR1_00011,3,0,core_iron,0.0183,232,0.3
P1,A3_B2_P1_2022-06-17_IR1_00012,0,2,mold_tr_contact,0.0040,44,0.3
P1,A3_B2_P1_2022-06-17_IR1_00012,1,2,mold_tr_contact,0.0182,146,0.3
P1,A3_B2_P1_2022-06-17_IR1_00012,2,0,core_iron,0.0164,229,0.3
P1,A3_B2_P1_2022-06-17_IR1_00012,3,2,mold_tr_contact,0.0196,142,0.3
P1,A3_B2_P1_2022-06-17_IR1_00013,0,2,mold_tr_contact,0.0067,25,0.3
P1,A3_B2_P1_2022-06-17_IR1_00013,1,0,core_iron,0.0134,279,0.3
P1,A3_B2_P1_2022-06-17_IR1_00013,2,2,mold_tr_contact,0.0149,114,0.3
P1,A3_B2_P1_2022-06-17_IR1_00014,0,0,core_iron,0.0132,273,0.3
P1,A3_B2_P1_2022-06-17_IR1_00014,1,2,mold_tr_contact,0.0137,113,0.3
P1,A3_B2_P1_2022-06-17_IR1_00014,2,2,mold_tr_contact,0.0110,53,0.3
P1,A3_B2_P1_2022-06-17_IR1_00014,3,2,mold_tr_contact,0.0047,45,0.3
P1,A3_B2_P1_2022-06-17_IR1_00021,1,2,mold_tr_contact,0.0177,68,0.3
P1,A3_B2_P1_2022-06-17_IR1_00021,2,0,core_iron,0.0127,187,0.3
P1,A3_B2_P1_2022-06-17_IR1_00022,1,0,core_iron,0.0181,184,0.3
P1,A3_B2_P1_2022-06-17_IR1_00025,1,0,core_iron,0.0183,247,0.3
P1,A3_B2_P1_2022-06-17_IR1_00026,0,1,epoxy_surface,0.0109,89,0.3
P1,A3_B2_P1_2022-06-17_IR1_00026,1,1,epoxy_surface,0.0262,113,0.3
P1,A3_B2_P1_2022-06-17_IR1_00026,2,2,mold_tr_contact,0.0177,53,0.3
P1,A3_B2_P1_2022-06-17_IR1_00026,3,0,core_iron,0.0068,126,0.3
P1,A3_B2_P1_2022-06-17_IR1_00026,4,2,mold_tr_contact,0.0063,20,0.3
P1,A3_B2_P1_2022-06-17_IR1_00027,0,2,mold_tr_contact,0.0152,65,0.3
P1,A3_B2_P1_2022-06-17_IR1_00027,1,0,core_iron,0.0069,126,0.3
P1,A3_B2_P1_2022-06-17_IR1_00027,2,1,epoxy_surface,0.0044,14,0.3
P1,A3_B2_P1_2022-06-17_IR1_00027,4,1,epoxy_surface,0.0223,182,0.3
P1,A3_B2_P1_2022-06-17_IR1_00027,5,2,mold_tr_contact,0.0094,55,0.3
P1,A3_B2_P1_2022-06-17_IR1_00028,0,2,mold_tr_contact,0.0519,127,0.3
P1,A3_B2_P1_2022-06-17_IR1_00028,1,1,epoxy_surface,0.0093,114,0.3
P1,A3_B2_P1_2022-06-17_IR1_00028,2,1,epoxy_surface,0.0129,149,0.3
P1,A3_B2_P1_2022-06-17_IR1_00028,3,2,mold_tr_contact,0.0239,55,0.3
P1,A3_B2_P1_2022-06-17_IR1_00028,4,0,core_iron,0.0064,118,0.3
P1,A3_B2_P1_2022-06-17_IR1_00029,0,2,mold_tr_contact,0.0647,111,0.3
P1,A3_B2_P1_2022-06-17_IR1_00029,1,1,epoxy_surface,0.0094,145,0.3
P1,A3_B2_P1_2022-06-17_IR1_00029,2,1,epoxy_surface,0.0119,141,0.3
P1,A3_B2_P1_2022-06-17_IR1_00029,3,0,core_iron,0.0056,76,0.3
P1,A3_B2_P1_2022-06-17_IR1_00029,4,2,mold_tr_contact,0.0010,1,0.3
P1,A3_B2_P1_2022-06-17_IR1_00030,0,1,epoxy_surface,0.0263,142,0.3
P1,A3_B2_P1_2022-06-17_IR1_00030,1,1,epoxy_surface,0.0045,80,0.3
P1,A3_B2_P1_2022-06-17_IR1_00030,2,1,epoxy_surface,0.0060,155,0.3
P1,A3_B2_P1_2022-06-17_IR1_00030,3,0,core_iron,0.0096,41,0.3
P1,A3_B2_P1_2022-06-17_IR1_00031,0,1,epoxy_surface,0.0149,345,0.3
P1,A3_B2_P1_2022-06-17_IR1_00031,1,1,epoxy_surface,0.0130,170,0.3
P1,A3_B2_P1_2022-06-17_IR1_00031,2,1,epoxy_surface,0.0057,146,0.3
P1,A3_B2_P1_2022-06-17_IR1_00032,0,1,epoxy_surface,0.0120,306,0.3
P1,A3_B2_P1_2022-06-17_IR1_00032,1,1,epoxy_surface,0.0047,135,0.3
P1,A3_B2_P1_2022-06-17_IR1_00033,0,1,epoxy_surface,0.0165,336,0.3
P1,A3_B2_P1_2022-06-17_IR1_00033,1,1,epoxy_surface,0.0097,163,0.3
P1,A3_B2_P1_2022-06-17_IR1_00033,2,1,epoxy_surface,0.0046,90,0.3
P1,A3_B2_P1_2022-06-17_IR1_00034,0,1,epoxy_surface,0.0091,95,0.3
P1,A3_B2_P1_2022-06-17_IR1_00034,1,2,mold_tr_contact,0.0164,26,0.3
P1,A3_B2_P1_2022-06-17_IR1_00034,2,2,mold_tr_contact,0.0127,20,0.3
P1,A3_B2_P1_2022-06-17_IR1_00034,3,1,epoxy_surface,0.0205,114,0.3
P1,A3_B2_P1_2022-06-17_IR1_00035,0,2,mold_tr_contact,0.0113,18,0.3
P1,A3_B2_P1_2022-06-17_IR1_00035,1,1,epoxy_surface,0.0122,118,0.3
P1,A3_B2_P1_2022-06-17_IR1_00035,2,1,epoxy_surface,0.0094,76,0.3
P1,A3_B2_P1_2022-06-17_IR1_00035,5,2,mold_tr_contact,0.0202,30,0.3
P1,A3_B2_P1_2022-06-17_IR1_00036,0,1,epoxy_surface,0.0110,179,0.3
P1,A3_B2_P1_2022-06-17_IR1_00036,1,1,epoxy_surface,0.0062,115,0.3
P1,A3_B2_P1_2022-06-17_IR1_00037,0,1,epoxy_surface,0.0061,142,0.3
P1,A3_B2_P1_2022-06-17_IR1_00037,1,1,epoxy_surface,0.0113,200,0.3
P1,A3_B2_P1_2022-06-17_IR1_00038,0,1,epoxy_surface,0.0098,212,0.3
P1,A3_B2_P1_2022-06-17_IR1_00038,1,1,epoxy_surface,0.0074,160,0.3
P1,A3_B2_P1_2022-06-17_IR1_00039,0,1,epoxy_surface,0.0124,215,0.3
P1,A3_B2_P1_2022-06-17_IR1_00039,1,0,core_iron,0.0047,13,0.3
P1,A3_B2_P1_2022-06-17_IR1_00039,2,1,epoxy_surface,0.0061,144,0.3
P1,A3_B2_P1_2022-06-17_IR1_00040,0,1,epoxy_surface,0.0050,128,0.3
P1,A3_B2_P1_2022-06-17_IR1_00040,1,0,core_iron,0.0035,13,0.3
P1,A3_B2_P1_2022-06-17_IR1_00040,2,1,epoxy_surface,0.0095,209,0.3
P1,A3_B2_P1_2022-06-17_IR1_00041,0,1,epoxy_surface,0.0158,276,0.3
P1,A3_B2_P1_2022-06-17_IR1_00041,1,1,epoxy_surface,0.0070,166,0.3
P1,A3_B2_P1_2022-06-17_IR1_00041,2,1,epoxy_surface,0.0095,204,0.3
P1,A3_B2_P1_2022-06-17_IR1_00042,0,1,epoxy_surface,0.0111,208,0.3
P1,A3_B2_P1_2022-06-17_IR1_00042,1,0,core_iron,0.0038,13,0.3
P1,A3_B2_P1_2022-06-17_IR1_00042,2,1,epoxy_surface,0.0084,104,0.3
P1,A3_B2_P1_2022-06-17_IR1_00042,3,1,epoxy_surface,0.0063,126,0.3
P1,A3_B2_P1_2022-06-17_IR1_00043,0,1,epoxy_surface,0.0104,190,0.3
P1,A3_B2_P1_2022-06-17_IR1_00043,1,1,epoxy_surface,0.0066,147,0.3
P1,A3_B2_P1_2022-06-17_IR1_00043,2,1,epoxy_surface,0.0156,319,0.3
P1,A3_B2_P1_2022-06-17_IR1_00044,0,1,epoxy_surface,0.0063,143,0.3
P1,A3_B2_P1_2022-06-17_IR1_00044,1,1,epoxy_surface,0.0098,182,0.3
P1,A3_B2_P1_2022-06-17_IR1_00044,2,1,epoxy_surface,0.0141,315,0.3
P1,A3_B2_P1_2022-06-17_IR1_00045,0,1,epoxy_surface,0.0141,326,0.3
P1,A3_B2_P1_2022-06-17_IR1_00045,1,1,epoxy_surface,0.0061,127,0.3
P1,A3_B2_P1_2022-06-17_IR1_00045,2,1,epoxy_surface,0.0114,169,0.3
P1,A3_B2_P1_2022-06-17_IR1_00046,0,1,epoxy_surface,0.0146,228,0.3
P1,A3_B2_P1_2022-06-17_IR1_00046,1,1,epoxy_surface,0.0074,169,0.3
P1,A3_B2_P1_2022-06-17_IR1_00046,2,1,epoxy_surface,0.0107,180,0.3
P1,A3_B2_P1_2022-06-17_IR1_00047,0,1,epoxy_surface,0.0115,241,0.3
P1,A3_B2_P1_2022-06-17_IR1_00047,1,1,epoxy_surface,0.0057,133,0.3
P1,A3_B2_P1_2022-06-17_IR1_00048,0,1,epoxy_surface,0.0139,269,0.3
P1,A3_B2_P1_2022-06-17_IR1_00048,1,1,epoxy_surface,0.0037,79,0.3
P1,A3_B2_P1_2022-06-17_IR1_00048,2,0,core_iron,0.0205,140,0.3
P1,A3_B2_P1_2022-06-17_IR1_00049,0,1,epoxy_surface,0.0126,251,0.3
P1,A3_B2_P1_2022-06-17_IR1_00049,1,0,core_iron,0.0046,55,0.3
P1,A3_B2_P1_2022-06-17_IR1_00049,2,1,epoxy_surface,0.0098,179,0.3
P1,A3_B2_P1_2022-06-17_IR1_00049,3,1,epoxy_surface,0.0066,16,0.3
P1,A3_B2_P1_2022-06-17_IR1_00050,0,1,epoxy_surface,0.0159,144,0.3
P1,A3_B2_P1_2022-06-17_IR1_00050,1,1,epoxy_surface,0.0119,114,0.3
P1,A3_B2_P1_2022-06-17_IR1_00050,2,0,core_iron,0.0053,67,0.3
P1,A3_B2_P1_2022-06-17_IR1_00050,3,1,epoxy_surface,0.0054,112,0.3
P1,A3_B2_P1_2022-06-17_IR1_00051,0,0,core_iron,0.0048,57,0.3
P1,A3_B2_P1_2022-06-17_IR1_00051,1,1,epoxy_surface,0.0073,125,0.3
P1,A3_B2_P1_2022-06-17_IR1_00051,2,1,epoxy_surface,0.0096,138,0.3
P1,A3_B2_P1_2022-06-17_IR1_00053,0,1,epoxy_surface,0.0097,76,0.3
P1,A3_B2_P1_2022-06-17_IR1_00053,1,0,core_iron,0.0067,79,0.3
P1,A3_B2_P1_2022-06-17_IR1_00053,2,1,epoxy_surface,0.0125,128,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,0,2,mold_tr_contact,0.0219,26,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,1,0,core_iron,0.0045,40,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,2,2,mold_tr_contact,0.0134,15,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,3,1,epoxy_surface,0.0109,127,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,4,1,epoxy_surface,0.0210,55,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,5,1,epoxy_surface,0.0100,116,0.3
P1,A3_B2_P1_2022-06-17_IR1_00054,6,2,mold_tr_contact,0.0254,14,0.3
P1,A3_B2_P1_2022-06-17_IR1_00055,0,0,core_iron,0.0040,38,0.3
P1,A3_B2_P1_2022-06-17_IR1_00055,1,1,epoxy_surface,0.0046,72,0.3
P1,A3_B2_P1_2022-06-17_IR1_00055,2,2,mold_tr_contact,0.0193,25,0.3
P1,A3_B2_P1_2022-06-17_IR1_00055,3,1,epoxy_surface,0.0156,180,0.3
P1,A3_B2_P1_2022-06-17_IR1_00055,4,2,mold_tr_contact,0.0081,9,0.3
P1,A3_B2_P1_2022-06-17_IR1_00055,5,2,mold_tr_contact,0.0488,68,0.3
P1,A3_B2_P1_2022-06-17_IR1_00056,0,0,core_iron,0.0039,49,0.3
P1,A3_B2_P1_2022-06-17_IR1_00056,1,1,epoxy_surface,0.0170,137,0.3
P1,A3_B2_P1_2022-06-17_IR1_00056,2,1,epoxy_surface,0.0064,75,0.3
P1,A3_B2_P1_2022-06-17_IR1_00057,0,1,epoxy_surface,0.0057,72,0.3
P1,A3_B2_P1_2022-06-17_IR1_00057,1,0,core_iron,0.0039,49,0.3
P1,A3_B2_P1_2022-06-17_IR1_00057,2,1,epoxy_surface,0.0124,122,0.3
P1,A3_B2_P1_2022-06-17_IR1_00058,0,2,mold_tr_contact,0.0010,1,0.3
P1,A3_B2_P1_2022-06-17_IR1_00058,1,1,epoxy_surface,0.0203,22,0.3
P1,A3_B2_P1_2022-06-17_IR1_00058,2,1,epoxy_surface,0.0011,2,0.3
P1,A3_B2_P1_2022-06-17_IR1_00059,0,1,epoxy_surface,0.0143,120,0.3
P1,A3_B2_P1_2022-06-17_IR1_00059,1,1,epoxy_surface,0.0061,85,0.3
P1,A3_B2_P1_2022-06-17_IR1_00059,2,0,core_iron,0.0040,51,0.3
P1,A3_B2_P1_2022-06-17_IR1_00059,3,1,epoxy_surface,0.0134,78,0.3
P1,A3_B2_P1_2022-06-17_IR1_00060,0,1,epoxy_surface,0.0093,131,0.3
P1,A3_B2_P1_2022-06-17_IR1_00060,1,1,epoxy_surface,0.0107,91,0.3
P1,A3_B2_P1_2022-06-17_IR1_00060,2,2,mold_tr_contact,0.0013,1,0.3
P1,A3_B2_P1_2022-06-17_IR1_00060,3,0,core_iron,0.0041,50,0.3
P1,A3_B2_P1_2022-06-17_IR1_00061,0,1,epoxy_surface,0.0051,20,0.3
P1,A3_B2_P1_2022-06-17_IR1_00061,1,1,epoxy_surface,0.0075,171,0.3
P1,A3_B2_P1_2022-06-17_IR1_00061,2,1,epoxy_surface,0.0102,196,0.3
P1,A3_B2_P1_2022-06-17_IR1_00062,0,1,epoxy_surface,0.0046,134,0.3
P1,A3_B2_P1_2022-06-17_IR1_00062,1,1,epoxy_surface,0.0196,146,0.3
P1,A3_B2_P1_2022-06-17_IR1_00062,2,0,core_iron,0.0130,127,0.3
P1,A3_B2_P1_2022-06-17_IR1_00062,3,1,epoxy_surface,0.0181,140,0.3
P1,A3_B2_P1_2022-06-17_IR1_00063,0,1,epoxy_surface,0.0134,361,0.3
P1,A3_B2_P1_2022-06-17_IR1_00063,1,1,epoxy_surface,0.0094,228,0.3
P1,A3_B2_P1_2022-06-17_IR1_00064,0,1,epoxy_surface,0.0085,215,0.3
P1,A3_B2_P1_2022-06-17_IR1_00064,1,1,epoxy_surface,0.0171,164,0.3
P1,A3_B2_P1_2022-06-17_IR1_00064,2,1,epoxy_surface,0.0096,219,0.3
P1,A3_B2_P1_2022-06-17_IR1_00065,0,0,core_iron,0.0281,224,0.3
P1,A3_B2_P1_2022-06-17_IR1_00065,1,1,epoxy_surface,0.0092,202,0.3
P1,A3_B2_P1_2022-06-17_IR1_00065,2,1,epoxy_surface,0.0116,237,0.3
P1,A3_B2_P1_2022-06-17_IR1_00066,0,1,epoxy_surface,0.0095,227,0.3
P1,A3_B2_P1_2022-06-17_IR1_00066,1,0,core_iron,0.0055,62,0.3
P1,A3_B2_P1_2022-06-17_IR1_00066,2,1,epoxy_surface,0.0180,210,0.3
P1,A3_B2_P1_2022-06-17_IR1_00067,0,1,epoxy_surface,0.0176,156,0.3
P1,A3_B2_P1_2022-06-17_IR1_00067,1,1,epoxy_surface,0.0172,229,0.3
P1,A3_B2_P1_2022-06-17_IR1_00067,2,1,epoxy_surface,0.0057,210,0.3
P1,A3_B3_P1_2022-06-17_IR1_00003,0,2,mold_tr_contact,0.0076,32,0.3
P1,A3_B3_P1_2022-06-17_IR1_00003,1,2,mold_tr_contact,0.0278,111,0.3
P1,A3_B3_P1_2022-06-17_IR1_00004,1,2,mold_tr_contact,0.0358,118,0.3
P1,A3_B3_P1_2022-06-17_IR1_00004,2,0,core_iron,0.0215,226,0.3
P1,A3_B3_P1_2022-06-17_IR1_00005,0,2,mold_tr_contact,0.0067,15,0.3
P1,A3_B3_P1_2022-06-17_IR1_00005,2,0,core_iron,0.0038,52,0.3
P1,A3_B3_P1_2022-06-17_IR1_00005,3,2,mold_tr_contact,0.0208,99,0.3
P1,A3_B3_P1_2022-06-17_IR1_00005,6,2,mold_tr_contact,0.0065,28,0.3
P1,A3_B3_P1_2022-06-17_IR1_00005,7,2,mold_tr_contact,0.0044,18,0.3
P1,A3_B3_P1_2022-06-17_IR1_00006,1,2,mold_tr_contact,0.0065,18,0.3
P1,A3_B3_P1_2022-06-17_IR1_00006,2,2,mold_tr_contact,0.0077,26,0.3
P1,A3_B3_P1_2022-06-17_IR1_00006,3,0,core_iron,0.0125,45,0.3
P1,A3_B3_P1_2022-06-17_IR1_00006,5,2,mold_tr_contact,0.0048,23,0.3
P1,A3_B3_P1_2022-06-17_IR1_00007,3,0,core_iron,0.0145,154,0.3
P1,A3_B3_P1_2022-06-17_IR1_00008,0,2,mold_tr_contact,0.0059,38,0.3
P1,A3_B3_P1_2022-06-17_IR1_00008,1,2,mold_tr_contact,0.0209,134,0.3
P1,A3_B3_P1_2022-06-17_IR1_00008,2,2,mold_tr_contact,0.0042,27,0.3
P1,A3_B3_P1_2022-06-17_IR1_00008,3,0,core_iron,0.0154,169,0.3
P1,A3_B3_P1_2022-06-17_IR1_00009,0,2,mold_tr_contact,0.0050,28,0.3
P1,A3_B3_P1_2022-06-17_IR1_00009,1,2,mold_tr_contact,0.0221,165,0.3
P1,A3_B3_P1_2022-06-17_IR1_00009,2,0,core_iron,0.0200,222,0.3
P1,A3_B3_P1_2022-06-17_IR1_00009,3,2,mold_tr_contact,0.0058,39,0.3
P1,A3_B3_P1_2022-06-17_IR1_00010,0,2,mold_tr_contact,0.0089,29,0.3
P1,A3_B3_P1_2022-06-17_IR1_00010,1,2,mold_tr_contact,0.0255,125,0.3
P1,A3_B3_P1_2022-06-17_IR1_00011,0,2,mold_tr_contact,0.0026,10,0.3
P1,A3_B3_P1_2022-06-17_IR1_00011,1,2,mold_tr_contact,0.0078,32,0.3
P1,A3_B3_P1_2022-06-17_IR1_00011,2,2,mold_tr_contact,0.0281,113,0.3
P1,A3_B3_P1_2022-06-17_IR1_00012,0,2,mold_tr_contact,0.0070,31,0.3
P1,A3_B3_P1_2022-06-17_IR1_00012,2,2,mold_tr_contact,0.0262,120,0.3
P1,A3_B3_P1_2022-06-17_IR1_00013,0,2,mold_tr_contact,0.0081,36,0.3
P1,A3_B3_P1_2022-06-17_IR1_00013,2,2,mold_tr_contact,0.0002,1,0.3
P1,A3_B3_P1_2022-06-17_IR1_00014,0,2,mold_tr_contact,0.0058,37,0.3
P1,A3_B3_P1_2022-06-17_IR1_00014,1,2,mold_tr_contact,0.0038,17,0.3
P1,A3_B3_P1_2022-06-17_IR1_00014,2,2,mold_tr_contact,0.0030,17,0.3
P1,A3_B3_P1_2022-06-17_IR1_00015,0,2,mold_tr_contact,0.0242,190,0.3
P1,A3_B3_P1_2022-06-17_IR1_00015,1,2,mold_tr_contact,0.0012,8,0.3
P1,A3_B3_P1_2022-06-17_IR1_00015,2,2,mold_tr_contact,0.0056,37,0.3
P1,A3_B3_P1_2022-06-17_IR1_00016,0,2,mold_tr_contact,0.0076,40,0.3
P1,A3_B3_P1_2022-06-17_IR1_00016,1,2,mold_tr_contact,0.0004,2,0.3
P1,A3_B3_P1_2022-06-17_IR1_00016,2,2,mold_tr_contact,0.0074,42,0.3
P1,A3_B3_P1_2022-06-17_IR1_00017,1,2,mold_tr_contact,0.0060,44,0.3
P1,A3_B3_P1_2022-06-17_IR1_00017,2,2,mold_tr_contact,0.0013,8,0.3
P1,A3_B3_P1_2022-06-17_IR1_00018,0,2,mold_tr_contact,0.0003,2,0.3
P1,A3_B3_P1_2022-06-17_IR1_00018,1,2,mold_tr_contact,0.0057,39,0.3
P1,A3_B3_P1_2022-06-17_IR1_00019,1,0,core_iron,0.0195,126,0.3
P1,A3_B3_P1_2022-06-17_IR1_00019,2,2,mold_tr_contact,0.0009,6,0.3
P1,A3_B3_P1_2022-06-17_IR1_00020,0,2,mold_tr_contact,0.0108,79,0.3
P1,A3_B3_P1_2022-06-17_IR1_00020,1,2,mold_tr_contact,0.0008,6,0.3
P1,A3_B3_P1_2022-06-17_IR1_00020,2,2,mold_tr_contact,0.0070,42,0.3
P1,A3_B3_P1_2022-06-17_IR1_00021,0,2,mold_tr_contact,0.0003,2,0.3
P1,A3_B3_P1_2022-06-17_IR1_00021,1,2,mold_tr_contact,0.0102,63,0.3
P1,A3_B3_P1_2022-06-17_IR1_00021,2,2,mold_tr_contact,0.0065,40,0.3
P1,A3_B3_P1_2022-06-17_IR1_00022,0,2,mold_tr_contact,0.0004,2,0.3
P1,A3_B3_P1_2022-06-17_IR1_00022,1,2,mold_tr_contact,0.0091,67,0.3
P1,A3_B3_P1_2022-06-17_IR1_00022,2,2,mold_tr_contact,0.0077,40,0.3
P1,A3_B3_P1_2022-06-17_IR1_00023,0,2,mold_tr_contact,0.0252,135,0.3
P1,A3_B3_P1_2022-06-17_IR1_00023,1,2,mold_tr_contact,0.0065,44,0.3
P1,A3_B3_P1_2022-06-17_IR1_00023,2,2,mold_tr_contact,0.0064,38,0.3
P1,A3_B3_P1_2022-06-17_IR1_00023,3,2,mold_tr_contact,0.0303,18,0.3
P1,A3_B3_P1_2022-06-17_IR1_00024,0,2,mold_tr_contact,0.0077,38,0.3
P1,A3_B3_P1_2022-06-17_IR1_00024,1,2,mold_tr_contact,0.0074,45,0.3
P1,A3_B3_P1_2022-06-17_IR1_00024,3,2,mold_tr_contact,0.0211,137,0.3
